0	-800	0.0
0	-790	0.0
0	-780	0.0
0	-770	0.0
0	-760	0.0
0	-750	0.0
0	-740	0.0
0	-730	0.0
0	-720	0.0
0	-710	0.0
0	-700	0.0
0	-690	0.0
0	-680	0.0
0	-670	0.0
0	-660	0.0
0	-650	0.0
0	-640	0.0
0	-630	0.0
0	-620	0.0
0	-610	0.0
0	-600	0.0
0	-590	0.0
0	-580	0.0
0	-570	0.0
0	-560	0.0
0	-550	0.0
0	-540	0.0
0	-530	0.0
0	-520	0.0
0	-510	0.0
0	-500	0.0
0	-490	0.0
0	-480	0.0
0	-470	0.0
0	-460	0.0
0	-450	0.0
0	-440	0.0
0	-430	0.0
0	-420	0.0
0	-410	0.0
0	-400	0.0
0	-390	0.0
0	-380	0.0
0	-370	0.0
0	-360	0.0
0	-350	0.0
0	-340	0.0
0	-330	0.0
0	-320	0.0
0	-310	0.0
0	-300	0.0
0	-290	0.0
0	-280	0.0
0	-270	0.0
0	-260	0.0
0	-250	0.0
0	-240	0.0
0	-230	0.0
0	-220	0.0
0	-210	0.0
0	-200	0.0
0	-190	0.0
0	-180	0.0
0	-170	0.0
0	-160	0.0
0	-150	0.0
0	-140	0.0
0	-130	0.0
0	-120	0.0
0	-110	0.0
0	-100	0.0
0	-90	0.0
0	-80	0.0
0	-70	0.0
0	-60	0.0
0	-50	0.0
0	-40	0.0
0	-30	0.0
0	-20	0.0
0	-10	0.0
0	0	0.0
0	10	0.0
0	20	0.0
0	30	0.0
0	40	0.0
0	50	0.0
0	60	0.0
0	70	0.0
0	80	0.0
0	90	0.0
0	100	0.0
0	110	0.0
0	120	0.0
0	130	0.0
0	140	0.0
0	150	0.0
0	160	0.0
0	170	0.0
0	180	0.0
0	190	0.0
0	200	0.0
0	210	0.0
0	220	0.0
0	230	0.0
0	240	0.0
0	250	0.0
0	260	0.0
0	270	0.0
0	280	0.0
0	290	0.23580416625520595
0	300	0.39791896797180115
0	310	0.5600337696883964
0	320	0.7221485714049916
0	330	0.8842633731215876
0	340	1.0
